Locus,Sec_Struct_Sheet,Percent_C,Local Average Connectivity,Density of Maximum neighborhood Component,Topology Potential,Edge Clustering Coefficient,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_rfc_over,predict_rfc_under
6183.A0A5K4F268,0.3095238095238095,0.0119047619047619,0.3922635052554388,0.3285714285714285,90.07344957276118,0.3285714285714285,0.0030446549391069,0.0003591394762824,1.3559627284535966e-07,0.4144348997290186,0.3285714285714285,0,0
6183.A0A5K4F269,0.3602941176470589,0.0514705882352941,0.3287696623665905,0.2796677740863787,214.2835691559303,0.2902064792425916,0.0255412719891745,0.002627463988221,6.607088022564885e-05,0.4827344283584324,0.2778156696222305,0,0
6183.A0A5K4F270,0.3214285714285714,0.0214285714285714,0.2985925724477334,0.2843812157034237,287.6624403573172,0.2902146294755783,0.0450778078484438,0.0044525246898734,1.55299176250171e-05,0.4890758336424782,0.2843812157034237,1,0
6183.A0A5K4F271,0.3197278911564625,0.0170068027210884,0.1992098674083519,0.3212690951821386,167.88160344336515,0.330457429415579,0.0156461434370771,0.0009253360119968,6.765499105262605e-06,0.4634993121701751,0.3212690951821386,0,0
6183.A0A5K4F272,0.3746630727762803,0.0377358490566037,0.3148400484717361,0.3702715429288966,198.8481326182749,0.3608316986763471,0.023849797023004,0.0023368113108968,1.7800462626655665e-05,0.4662165364528877,0.3572852780091365,0,0
6183.A0A5K4F273,0.2645011600928074,0.0116009280742459,0.3184649130347788,0.30341558453035,741.4298058240137,0.5231327805594949,0.1659336941813261,0.0171494609551254,0.0002383268699314,0.5325913280891188,0.30341558453035,0,1
6183.A0A5K4F274,0.3140703517587939,0.0251256281407035,0.3451919003443368,0.4603671818276112,213.47494829182,0.4706251707162043,0.0263024357239512,0.0030153454638314,1.1088442135377226e-05,0.4763805888979689,0.4603671818276112,0,0
6183.A0A5K4F275,0.3073170731707317,0.0308943089430894,0.3779620592472025,0.3671967938278876,306.1282306425262,0.3874840751007806,0.0498139377537212,0.0069718898880593,3.757554272068898e-05,0.4919986385908066,0.3671967938278876,0,0
6183.A0A5K4F276,0.2423312883435582,0.0191717791411042,0.3403763862132561,0.3089551540204457,927.4464544924653,0.5615893382273361,0.2155784844384303,0.0271931217898717,0.0002903392872997,0.5518755441418193,0.3089551540204457,0,1
6183.A0A5K4F277,0.3777777777777777,0.0222222222222222,0.4314640834068421,0.5418540729635183,293.5865275641476,0.5496518420174902,0.0466847090663058,0.0070596931504428,7.492314212175376e-06,0.4894444065964479,0.5418540729635183,0,0
6183.A0A5K4F278,0.2258308157099698,0.0037764350453172,0.3037198620877793,0.3433464324241023,349.89462036151417,0.3893611436561884,0.0612313937753721,0.0058800456338221,0.0004859680030967,0.4975476528581953,0.340504955564216,1,1
6183.A0A5K4F279,0.3099656357388316,0.0164948453608247,0.3654032822259122,0.3534692322347114,349.1565795222892,0.3874520393191346,0.0613159675236806,0.0080400644587929,7.849725397702938e-05,0.4954810397370585,0.3534692322347114,1,0
6183.A0A5K4F281,0.348914858096828,0.0325542570951586,0.3482611497522277,0.3387699626231736,138.5441786361706,0.3339485382125978,0.0093031123139377,0.0010979987125754,6.841428964949323e-06,0.4525541828567729,0.3326105087572977,0,0
6183.A0A5K4F282,0.2397859922178988,0.0160505836575875,0.493627125746412,0.5463709677419355,101.14930426649956,0.4554621848739495,0.0029600811907983,0.0004173573128794,1.2684317278687533e-07,0.4302837664822466,0.4554621848739495,0,0
6183.A0A5K4F283,0.2946859903381642,0.0096618357487922,0.2919151008839869,0.3899410817312593,282.4635053637021,0.413942416479795,0.0459235453315291,0.0045787836907044,7.563608704237933e-05,0.4742739929228836,0.3899410817312593,1,0
6183.A0A5K4F284,0.2763782402336619,0.0120481927710843,0.231061815045299,0.2453862485709619,153.1811060706546,0.246744231494253,0.0132780784844384,0.001049242008429,6.675024621459705e-06,0.4533615004869369,0.2453862485709619,0,0
6183.A0A5K4F285,0.301038062283737,0.0276816608996539,0.3148775719550845,0.3541649135601619,256.1188417531148,0.3572560866602211,0.039157645466847,0.004141784875267,7.900171394656911e-06,0.4706082545612559,0.3541649135601619,0,0
6183.A0A5K4F286,0.2903225806451613,0.0124069478908188,0.3358610596276482,0.377475092650527,370.2782669927823,0.4224814039441755,0.0668132611637347,0.0076030354295139,4.963134201552375e-05,0.4983748838963276,0.377475092650527,1,0
6183.A0A5K4F288,0.2663461538461539,0.0086538461538461,0.3888068634134332,0.3577135713313519,649.4343247458527,0.4567666641153128,0.1409844384303112,0.0189548681817102,0.0001592667037769,0.526593677998025,0.3577135713313519,1,1
6183.A0A5K4F289,0.2737100737100737,0.0245700245700245,0.3230877739753931,0.3630646133419519,268.88678080632667,0.3729860683685316,0.040595399188092,0.0044109938553246,4.727129368402253e-05,0.4840937368651355,0.3615518441196938,1,0
6183.A0A5K4F290,0.3214285714285714,0.0148809523809523,0.2590933182929342,0.200055282245097,597.6709596205125,0.3476560441792165,0.1271143437077131,0.0102530157817198,0.0006684521072695,0.5219152485180659,0.200055282245097,1,1
6183.A0A5K4F291,0.3195319531953195,0.0135013501350135,0.2530342462977947,0.4150621496466,235.50780996881943,0.4264201841211761,0.0316305818673883,0.0023246308768518,1.1188451076669108e-05,0.4816802493430637,0.4150621496466,1,1
6183.A0A5K4F292,0.2758620689655172,0.0238726790450928,0.3559596111539402,0.3487530934703978,140.91357904667686,0.3422330097087379,0.0087956698240866,0.0009622515488914,4.283254541804124e-05,0.4595094395486088,0.3420463032113517,0,0
6183.A0A5K4F293,0.3968957871396896,0.0310421286031042,0.140171849908258,0.1499790532048596,154.59025339533164,0.1690462392222131,0.0133626522327469,0.0004718864976827,1.7983721108335747e-05,0.4550556501189629,0.1443199225993711,0,0
6183.A0A5K4F294,0.2477477477477477,0.0157657657657657,0.1715147070805834,0.0,24.28605663503635,0.0,0.0002537212449255,1.7278002839857896e-05,1.751472158389222e-09,0.3483530394694763,0.0,0,0
6183.A0A5K4F295,0.3404940923737916,0.0053705692803437,0.3747488815494022,0.4320365138013475,182.70012867419703,0.4370267688331479,0.0181833558863328,0.0021730239316159,1.3627531981884803e-05,0.4733138852405424,0.4320365138013475,0,0
6183.A0A5K4F296,0.3473053892215569,0.0419161676646706,0.3211272072741818,0.279686258087123,429.4194306357744,0.3554255426329886,0.0818673883626522,0.0088846952047859,0.0001305998400092,0.5088083065614623,0.279686258087123,1,1
6183.A0A5K4F297,0.3316618911174784,0.0179083094555873,0.367755796711403,0.5171511728630331,303.4162951758057,0.5466470023459096,0.0498139377537212,0.0063232561179586,1.6837435968215137e-05,0.4868151766284733,0.5171511728630331,0,0
6183.A0A5K4F298,0.3049645390070922,0.0141843971631205,0.2167864188307552,0.2792756539235412,118.62381267462376,0.2792756539235413,0.0060047361299052,0.0003944523722218,1.2890980587161494e-06,0.4400007396422958,0.2792756539235412,0,0
6183.A0A5K4F299,0.4,0.04,0.2842919729988906,0.4030511811023622,141.22894157247853,0.3909643010699026,0.0109945872801082,0.0010188224410943,1.6698177012946366e-06,0.4473074287949553,0.3908169350029815,0,0
6183.A0A5K4F2A0,0.4058823529411764,0.0352941176470588,0.2203210299030392,0.5,35.814265013243315,0.2666666666666666,0.0005074424898511,4.607769427244337e-05,7.277497114949733e-09,0.3604470647660148,0.2666666666666666,0,0
6183.A0A5K4F2A1,0.3479623824451411,0.018808777429467,0.2906705382333984,0.3332823996802934,248.3555763965704,0.3566464108969056,0.0349289580514208,0.003333488010802,4.454725746173036e-05,0.4835530961100329,0.3332823996802934,0,0
6183.A0A5K4F2A2,0.3325842696629214,0.0213483146067415,0.1964674348232874,0.2697768762677485,204.4221824513153,0.3233078045717727,0.0245263870094722,0.0015184125658455,3.035518179884797e-05,0.4715383854290157,0.2697768762677485,0,0
6183.A0A5K4F2A4,0.326555023923445,0.0155502392344497,0.2012096100834723,0.2142574257425742,135.16914303224246,0.2289546213847832,0.008541948579161,0.0005355688502759,3.911127146380854e-06,0.4516275700813659,0.2142574257425742,0,0
6183.A0A5K4F2A5,0.2752070141256698,0.0168046760837798,0.3317955428039256,0.5182640888523241,174.24329909693438,0.5187331203788279,0.018690798376184,0.0023209179197188,7.156556437343508e-06,0.4559252623359525,0.5182640888523241,0,0
6183.A0A5K4F2A6,0.404040404040404,0.0277777777777777,0.1131980770797685,0.1975155279503105,94.89604942123394,0.1870558596449127,0.0063430311231393,0.0002027113246813,1.8911039131641435e-05,0.4050720599984808,0.1718918918918918,0,0
6183.A0A5K4F2A8,0.3571920165175499,0.0233998623537508,0.2979278555714635,0.2491526811297585,230.13013999019225,0.2657326123773095,0.0296008119079837,0.0026131741161695,2.8042495664840207e-05,0.4850981223933008,0.2491526811297585,1,0
6183.A0A5K4F2B2,0.3126801152737752,0.0280979827089337,0.3888408107381595,0.390602258063714,756.1662708576952,0.5272094460831568,0.1696549391069012,0.0243931084937034,7.15738755193632e-05,0.5357644203279632,0.390602258063714,0,0
6183.A0A5K4F2B3,0.321623731459797,0.018735362997658,0.1803083119892022,0.2551810237203495,115.64496323264608,0.2973634207012019,0.0077807848443843,0.0005005610343634,1.2881731309871756e-05,0.4262983499819917,0.2441471571906354,0,0
6183.A0A5K4F2B4,0.3277945619335347,0.0256797583081571,0.1750650235238218,0.2829153605015674,117.95825706149787,0.278951113862284,0.0075270635994587,0.0003934186390343,2.743250996565567e-06,0.4308387871878881,0.2765577119509704,0,0
6183.A0A5K4F2B7,0.2857142857142857,0.031055900621118,0.1409688838190427,0.282051282051282,72.12016217694867,0.2834757834757835,0.0022834912043301,8.97211465729308e-05,2.845151347237372e-07,0.3946519361135696,0.282051282051282,0,0
6183.A0A5K4F2B8,0.2849364791288566,0.0108892921960072,0.1670931267786302,0.1082701463586669,143.05636067505924,0.1045493090033024,0.0092185385656292,0.0004600221153447,6.610914581191534e-06,0.4603417858458813,0.1043153244988107,0,0
6183.A0A5K4F2B9,0.2533632286995515,0.0100896860986547,0.4130480323712205,0.4673958240517984,489.5446541038255,0.5119215361360107,0.0981901217861975,0.0146788790211658,6.724571183704762e-05,0.5122641274070443,0.4673958240517984,0,0
6183.A0A5K4F2C0,0.2676056338028169,0.0211267605633802,0.4456295742447553,0.5226087291498132,278.503075034737,0.5382103310337872,0.0431326116373477,0.0067706153926983,1.1625954189801594e-05,0.4850176182033837,0.5226087291498132,0,0
6183.A0A5K4F2C2,0.1946833463643471,0.0093823299452697,0.4121774539408107,0.4744525337813581,384.6862465283424,0.509702893148395,0.0706190798376184,0.0104832589619442,4.126270078531671e-05,0.4999093286960085,0.4744525337813581,0,0
6183.A0A5K4F2C4,0.3215686274509803,0.0117647058823529,0.2353085998568537,0.3563716404077849,250.9600997662289,0.3723592340992056,0.0352672530446549,0.0021361369181195,8.526718396328378e-05,0.4861268983514703,0.3546624239070282,1,1
6183.A0A5K4F2C5,0.25,0.0,0.2707191872700932,0.4902439024390244,97.03120302252506,0.4926829268292683,0.0034675236806495,0.0002851502415403,5.595679106209157e-07,0.4217765144696813,0.4902439024390244,0,0
6183.A0A5K4F2C6,0.3762575452716298,0.0422535211267605,0.3623851830500438,0.3032656642237621,585.3030364935199,0.3983368126277501,0.1236468200270636,0.0152976203706119,0.0002107964771718,0.5220784053035082,0.3032656642237621,0,0
6183.A0A5K4F2C7,0.3178155774395703,0.018800358102059,0.2739294682340392,0.1778465772273821,221.00393267381563,0.1824917205780837,0.0279093369418132,0.0025532407396358,0.0001236581648638,0.4795856437297406,0.1714285714285714,1,1
6183.A0A5K4F2C8,0.3526170798898072,0.012396694214876,0.3876425603240563,0.5048697785152586,167.6682961063115,0.4598626248244091,0.0148004059539918,0.001817177932509,1.004308416766842e-05,0.4682707651334331,0.4596387520525452,0,0
6183.A0A5K4F2C9,0.3259361997226074,0.0319001386962552,0.3836613216239812,0.3799008870234545,773.3112173758576,0.5287409339061813,0.1743064952638701,0.0247219906454161,8.968884558252965e-05,0.5368962823347183,0.3799008870234545,0,0
6183.A0A5K4F2D0,0.2871046228710462,0.0212895377128953,0.28715724584996,0.2687448263843506,467.4937426788285,0.3553828711500209,0.0924391069012178,0.008792037477871,0.0002373270981598,0.5093403473142278,0.2687448263843506,1,1
6183.A0A5K4F2D3,0.3378378378378378,0.0189189189189189,0.3405858880134366,0.3052168991577055,509.8583389907386,0.3874644597557188,0.1036874154262517,0.0124719842120929,0.0001978876473488,0.5137047788177772,0.3052168991577055,1,1
6183.A0A5K4F2D4,0.3255813953488372,0.0199335548172757,0.1898706598790558,0.5028666985188724,115.93217012643136,0.5042259090235104,0.0077807848443843,0.0003368371470007,5.378023759391793e-07,0.4264849750668038,0.5028666985188724,0,0
6183.A0A5K4F2D5,0.3399999999999999,0.07,0.1061549743339036,0.6734505087881592,81.34641587316413,0.5942857142857142,0.0042286874154262,0.000119780587278,7.746615889746663e-07,0.3975643479529385,0.5942857142857143,0,0
6183.A0A5K4F2D6,0.3630573248407643,0.019108280254777,0.3556963691405148,0.4357162012029268,369.348230438464,0.488253204248689,0.0670669824086603,0.0085883910261909,0.0001167097178714,0.4947889978226671,0.434617295273033,0,0
6183.A0A5K4F2D7,0.2939560439560439,0.0082417582417582,0.5168633108966142,0.5796446853357422,131.69107944015366,0.5796446853357423,0.006935047361299,0.001090477880118,7.959221526533769e-08,0.4551796772789844,0.5796446853357422,0,0
6183.A0A5K4F2D8,0.2854594112399643,0.0142729705619982,0.3388218459236909,0.4199916932022705,262.74835582024394,0.4700866485747131,0.0394113667117726,0.0045115656029097,4.9976543457024666e-05,0.4805911470321133,0.4199916932022705,1,0
6183.A0A5K4F2D9,0.2351851851851852,0.0092592592592592,0.2770831113534609,0.5968091168091169,223.01682241373177,0.6141448869577878,0.0296853856562922,0.0023527305125804,7.764259107418391e-06,0.4718428984321988,0.5968091168091169,0,0
6183.A0A5K4F2E0,0.286764705882353,0.0105042016806722,0.4475217276705832,0.6546517539400102,197.6712526939492,0.6625561893569847,0.0237652232746955,0.0034880910107862,1.762795013133417e-06,0.4647338362773269,0.6546517539400102,0,0
6183.A0A5K4F2E1,0.3248945147679324,0.0042194092827004,0.3239910292767558,0.2957505021532662,613.1486013330511,0.4005383735505207,0.1315967523680649,0.0145445452394752,0.0001740179233179,0.5208688135606914,0.2957505021532662,1,1
6183.A0A5K4F2E2,0.3057432432432432,0.0152027027027027,0.2171235960838297,0.4435126661026228,198.3607752307364,0.4429981308530593,0.0241035182679296,0.0015322794571131,7.477230080986536e-06,0.4637935273964991,0.4404002965159377,0,0
6183.A0A5K4F2E4,0.4260869565217391,0.0104347826086956,0.1924904084257065,0.2549019607843137,82.26695308532722,0.1541501976284584,0.001945196211096,0.0001168507585112,9.42736248432821e-08,0.4091407850612871,0.1541501976284585,0,0
6183.A0A5K4F2E5,0.289044289044289,0.0367132867132867,0.290707248799489,0.2176299232268056,1343.8832939775102,0.6902746668974008,0.3277232746955345,0.0341968388934237,0.0027470364723538,0.5905723491566637,0.2176299232268056,0,1
6183.A0A5K4F2E6,0.3596638655462185,0.015126050420168,0.0853249856096387,0.3146067415730337,106.80460029087055,0.3080240014154162,0.0078653585926928,0.000180527542124,1.2303976879299746e-05,0.4135845061754814,0.2945301542776998,0,0
6183.A0A5K4F2E7,0.2207792207792207,0.0129870129870129,0.0004888780249327,0.0,0.3474373275599617,0.0,8.457374830852504e-05,6.204874991212525e-11,0.0,0.2114413292256354,0.0,0,0
6183.A0A5K4F2E8,0.3677685950413222,0.0578512396694214,0.3711369140889388,0.381808015148338,518.8956244233196,0.4367804902078263,0.1061400541271989,0.0140728532931862,0.0001449611342842,0.5142471143956433,0.381808015148338,0,1
6183.A0A5K4F2E9,0.3694117647058824,0.0235294117647058,0.3991388408494791,0.4221203296602396,576.9627017076829,0.5000707518691436,0.1217016238159675,0.0172753923321516,0.0002662103845866,0.5191571032754311,0.4221203296602396,0,0
6183.A0A5K4F2F0,0.3886255924170616,0.0094786729857819,0.0697540054665451,0.4363636363636363,26.545878943708807,0.4575757575757576,0.0009303112313937,1.2924017394048689e-05,1.531329287055348e-05,0.3498123717512839,0.4363636363636363,0,0
6183.A0A5K4F2F1,0.3256029684601113,0.0055658627087198,0.3902939135865336,0.3598936558213755,646.5903519660948,0.4574014255207843,0.1402232746955345,0.0189238048764057,0.0001885140359836,0.526332882425652,0.3598936558213755,1,1
6183.A0A5K4F2F2,0.3877551020408163,0.0163265306122449,0.0697540054665451,0.4363636363636363,26.545878943708807,0.4575757575757576,0.0009303112313937,1.2924017394048689e-05,1.531329287055348e-05,0.3498123717512839,0.4363636363636363,0,0
6183.A0A5K4F2F3,0.3333333333333333,0.0327868852459016,0.3877272950795252,0.3793800574619241,768.3205946128948,0.5173889569317571,0.1727841677943166,0.0246106152966749,0.0001846985039712,0.5379339062928473,0.3793800574619241,0,0
6183.A0A5K4F2F5,0.3542024013722127,0.0188679245283018,0.1222007032322358,0.4166666666666667,45.55967193929731,0.2051282051282051,0.0010994587280108,4.145090875733821e-05,1.1758262345113813e-08,0.3689679223442797,0.2051282051282051,0,0
6183.A0A5K4F2F6,0.3194263363754889,0.0156453715775749,0.4197287367413184,0.5616889779750399,407.968633509687,0.6080902517942429,0.0774695534506089,0.0120197431123103,1.932899914893281e-05,0.4974841334335996,0.5616889779750399,0,0
6183.A0A5K4F2F7,0.3670588235294118,0.0235294117647058,0.4638150769187966,0.6242843432504881,353.96305273399093,0.638143627569856,0.0624154262516914,0.0107081782291759,2.110506508465102e-05,0.4971456368937341,0.6242843432504881,0,0
6183.A0A5K4F2F8,0.3284671532846715,0.0291970802919708,0.2413513617826036,0.2844164919636617,111.31206164246208,0.2550125313283208,0.0048207036535859,0.0003510735086476,1.850727149771344e-06,0.4353148259749081,0.2550125313283208,0,0
6183.A0A5K4F2F9,0.3802083333333333,0.0104166666666666,0.0,0.0,0.3246454621109528,0.0,8.457374830852504e-05,6.733036598044814e-34,0.0,8.457374830852504e-05,0.0,0,0
6183.A0A5K4F2G0,0.2912912912912913,0.012012012012012,0.3283221508879274,0.3306401408103762,544.3657114923604,0.4178469509542524,0.1131596752368065,0.0117855962049937,0.0001452236465776,0.5149039663299929,0.3301459104055775,1,1
6183.A0A5K4F2G2,0.3221302998965873,0.0248190279214064,0.4533195558617215,0.5392088827203331,133.11187157721037,0.5396427223649548,0.0111637347767253,0.0016397093423743,1.0431925820037056e-06,0.4340380059239681,0.5392088827203331,0,0
